id,r,x,y,orig_id,forum,mod_class,component_id
2181,21.49716,-480.5933,-680.2022,2246,current opinion in chemical biology,0,0
2182,22.478058,-1416.9874,-603.84796,2247,chemical communications,9,0
2183,22.684565,1684.8457,-1367.3712,2248,journal of pain,4,0
2184,21.135777,-368.84225,-1958.2612,2249,current bladder dysfunction reports,3,0
2185,20.154879,535.3875,-1632.7838,2250,simulation in healthcare,1,0
2186,21.600412,-295.35156,-1861.5748,2251,nutrition research,3,0
2187,23.923594,-1204.6677,-597.30286,2252,frontiers in bioscience (scholar edition),9,0
2188,25.937016,76.69501,-1127.4476,2253,bmc medicine,3,0
2189,21.600412,-697.7636,-1878.978,2254,european journal of surgical oncology,3,0
2190,24.491482,-917.7315,-1494.38,2255,world journal of urology,3,0
2191,21.600412,-588.5846,-1695.3888,2256,international journal of urology,3,0
2192,23.355705,-806.8861,-303.25525,2257,annual review of medicine,3,0
2193,21.032524,-747.07086,-125.551186,2258,journal of pediatric ophthalmology and strabismus,0,0
2194,20.258131,451.2328,272.48605,2259,"current opinion in endocrinology, diabetes and obesity",1,0
2195,21.342281,43.29969,308.42993,2260,journal of oral and maxillofacial surgery,0,0
2196,22.116676,-256.4504,-1676.2944,2261,neurosurgery clinics of north america,3,0
2197,32.390293,-1197.6433,-1598.605,2262,current medical research and opinion,3,0
2198,22.787815,-462.66885,-2302.061,2263,world neurosurgery,3,0
2199,21.290655,189.71306,-745.07745,2264,bmc microbiology,0,0
2200,21.290655,-1345.7568,-2053.3538,2265,"pediatric radiology: roentgenology, nuclear medicine, ultrasonics, ct, mri",3,0
2201,23.510584,770.46826,-1493.5443,2267,journal of patient safety,1,0
2202,20.929272,-1290.2784,-2027.745,2268,annals of the icrp,3,0
2203,20.206505,1324.9625,-578.8308,2269,contemporary pediatrics,1,0
2204,21.858543,911.00244,-886.69543,2270,american journal of medical quality,1,0
2205,20.774393,968.4437,-865.9931,2271,journal of pediatric infectious diseases,1,0
2206,20.309757,678.46454,-548.2964,2272,cleft palate: craniofacial journal,0,0
2207,20,-2888.3435,236.7495,2273,interpretation (richmond): a journal of bible and theology,40,31
2208,20,594.42755,2968.4907,2274,journal of latin american cultural studies,41,32
2209,22.219929,1751.2089,-1560.5874,2275,drug safety,1,0
2210,20.206505,1643.4382,155.52267,2276,clinical pharmacology: advances and applications,4,0
2211,22.374805,1375.5775,-834.9694,2277,american journal of hospice and palliative care,1,0
2212,21.342281,213.46535,-120.06435,2278,journal of pediatric neurology,0,0
2213,21.858543,928.917,-186.56319,2279,pediatric neurology,4,0
2214,21.290655,541.62274,129.05705,2280,journal of clinical neurophysiology,4,0
2215,21.032524,1005.672,-1926.1011,2281,international journal of adolescent medicine and health,3,0
2216,21.032524,844.9856,-1584.7432,2282,european journal of clinical pharmacology,3,0
2217,22.271553,-876.72864,-1377.4257,2283,diseases of the colon and rectum,3,0
2218,26.917913,504.04092,-2018.2148,2284,critical care (uk),0,0
2219,21.91017,764.4965,-2061.4258,2285,journal of the formosan medical association,3,0
2220,21.91017,-596.4095,-2082.88,2286,journal of anesthesia and clinical research,3,0
2221,21.032524,965.08905,-1954.5974,2287,american journal of therapeutics,3,0
2222,22.426434,-260.60583,-2176.937,2288,springerplus,3,0
2223,20.774393,552.40894,-424.63937,2289,chinese journal of microbiology and immunology,0,0
2224,20.774393,-8.666952,-159.10901,2290,chinese medical journal,0,0
2225,20.464636,-1696.0692,-1438.6658,2291,european physical journal plus,9,0
2226,21.135777,-1844.9236,-1121.0941,2292,annual review of nuclear and particle science,9,0
2227,20.516262,430.21332,-779.75964,2293,rna biology,0,0
2228,20.516262,417.89548,-235.71747,2294,viruses,0,0
2229,20.258131,558.6556,-797.4055,2295,current gastroenterology reports,0,0
2230,21.49716,-601.765,-2580.639,2296,arthroscopy: the journal of arthroscopy and related surgery,9,0
2231,20.929272,-536.653,-2573.9631,2297,"sports medicine, arthroscopy, rehabilitation, therapy and technology",9,0
2232,20.82602,229.66312,-2493.5474,2298,operative techniques in sports medicine,9,0
2233,20.516262,-49.21707,-2378.4895,2299,research in sports medicine,9,0
2234,21.239029,107.82644,-2539.0347,2300,hss journal,9,0
2235,23.717089,-126.5119,-2692.2449,2301,journal of hand surgery (american volume),9,0
2236,20.464636,50.941265,-2371.4854,2302,journal of clinical ultrasound,9,0
2237,20.206505,1320.4385,1401.0627,2303,child development perspectives,4,0
2238,22.632938,-1806.4017,-521.23267,2304,journal of modern optics,9,0
2239,24.026846,-1302.9552,-316.69507,2305,optical materials express,9,0
2240,21.342281,-1314.1073,-1333.0066,2306,2011 ieee photonics society summer topical meeting series,9,0
2241,23.252453,-1110.6737,-1261.4528,2307,jou2162-2701,9,0
2242,20.980898,-1021.3067,-1095.0555,2308,"frontiers in optics, fio 2012",9,0
2243,21.858543,-1800.8833,-979.14264,2309,chaos,9,0
2244,20.980898,-1168.1256,-1288.4669,2311,"journal of physics b: atomic, molecular and optical physics",9,0
2245,22.271553,-944.7144,-996.02527,2312,"optical society of america journal a: optics, image science, and vision",9,0
2246,20.464636,-1838.2194,-390.80237,2313,earthquake engineering and structural dynamics,9,0
2247,21.445534,-1828.3749,-452.68597,2314,proceedings of the american control conference,9,0
2248,20.464636,-1913.8945,-389.99277,2315,20th analysis and computation specialty conference - proceedings of the conference,9,0
2249,20.464636,-1878.4396,-340.69455,2316,smart materials and structures,9,0
2250,21.91017,-1898.0273,-631.65234,2317,journal of sound and vibration,9,0
2251,21.135777,-2002.0421,-504.32065,2318,physica d: nonlinear phenomena,9,0
2252,20.464636,-1980.6519,-363.97086,2319,international journal of engineering science,9,0
2253,20.258131,459.5303,-621.0858,2320,nature reviews. nephrology,0,0
2254,20.67114,-1204.2998,-1184.9188,2321,ieee mtt-s international microwave symposium digest,9,0
2255,20.67114,-1463.782,-1604.1134,2322,"2011 ieee 11th topical meeting on silicon monolithic integrated circuits in rf systems, sirf 2011 - digest of papers",9,0
2256,20.67114,-1254.4875,-822.83936,2323,"final program and book of abstracts - iwat 2011: 2011 ieee international workshop on antenna technology: small antennas, novel structures and innovative metamaterials",9,0
2257,20.67114,-1481.8322,-1360.9423,2324,"international conference on infrared, millimeter, and terahertz waves",9,0
2258,20.67114,-1393.2979,-1437.9609,2325,"computational optical sensing and imaging, cosi 2012",9,0
2259,20.67114,-1497.6207,-1452.2742,2326,international telemetering conference,9,0
2260,20.67114,-1378.4896,-1217.3154,2327,"2013 7th european conference on antennas and propagation, eucap 2013",9,0
2261,23.768715,-1804.7279,-166.05254,2328,international symposium on antennas and propagation (apsursi),9,0
2262,20.929272,201.83636,813.6129,2329,journal of the royal statistical society series c: applied statistics,2,0
2263,20.929272,112.14778,903.1627,2330,brazilian journal of probability and statistics,2,0
2264,21.08415,-146.98619,1028.793,2331,environmetrics,2,0
2265,20.929272,-37.41174,1176.8468,2332,international journal of geographical information science,2,0
2266,21.08415,12.360208,913.801,2333,spatial and spatio-temporal epidemiology,2,0
2267,20.929272,-87.3973,952.08136,2334,spatial statistics,2,0
2268,20.929272,-103.80484,1081.12,2335,statistical modelling: an international journal,2,0
2269,20.929272,-39.232067,872.67334,2336,"journal of geographical systems: geographical information, analysis, theory and decision",2,0
2270,20.929272,13.186228,783.56885,2337,landscape ecology,2,0
2271,20.309757,151.13843,-1800.8237,2338,proceedings - winter simulation conference,3,0
2272,25.782137,692.4092,-831.7777,2339,antiviral therapy,0,0
2273,22.374805,1817.9761,-1568.1222,2341,gastroenterology research and practice,1,0
2274,21.239029,-1147.0408,-1658.2717,2342,european journal of clinical &amp; medical oncology,3,0
2275,24.130098,688.04816,-2567.9368,2343,statistics in biopharmaceutical research,1,0
2276,21.239029,-577.7263,-1256.8197,2344,ieee/acm transactions on computational biology and bioinformatics,3,0
2277,22.219929,442.92804,-401.1121,2345,biostatistics,3,0
2278,21.239029,1591.2136,-150.74307,2346,diabetic medicine,4,0
2279,22.632938,-925.3129,-1054.0276,2347,journal of cancer research and clinical oncology,3,0
2280,20.67114,508.49408,-1225.7058,2348,genes chromosomes and cancer,3,0
2281,21.393908,1256.2994,-67.76834,2349,international journal of emergency medicine,4,0
2282,20.051626,-110.092896,185.51248,2350,"international journal of technological learning, innovation and development",0,0
2283,22.065048,-993.0106,-74.45198,2351,principles of regenerative medicine,9,0
2284,20.567888,285.59924,266.8827,2352,trends in biotechnology,0,0
2285,20.051626,920.61285,-1089.9818,2353,journal of the ramanujan mathematical society,1,0
2286,20,-1462.0782,2557.6755,2355,kritika,42,33
2287,20.619514,1543.4379,1094.3873,2357,journal of marriage and family,4,0
2288,21.393908,1272.3169,-1130.4257,2358,women's health issues,1,0
2289,22.426434,361.2697,-659.59125,2359,annual review of genomics and human genetics,0,0
2290,22.426434,230.7784,-973.5678,2360,oral diseases,0,0
2291,22.787815,-463.87234,165.73683,2361,genomic and personalized medicine,0,0
2292,24.749613,-634.74146,-391.72763,2362,analytica chimica acta,0,0
2293,25.317501,8.727538,-516.48706,2363,public health genomics,0,0
2294,23.252453,1194.4497,-785.2275,2364,bmc family practice,0,0
2295,24.749613,-1530.7386,-433.89444,2365,analytical and bioanalytical chemistry,0,0
2296,23.252453,1539.4943,-1020.49304,2366,familial cancer,0,0
2297,22.013422,-1565.5209,-798.3643,2367,sensors,9,0
2298,20.206505,313.70078,370.3215,2368,zoo biology,8,0
2299,23.045948,-692.16516,-364.74655,2369,international journal of primatology,8,0
2300,21.858543,792.7548,285.56012,2370,journal of electrochemical society,4,0
2301,20.619514,-1544.6958,17.584774,2371,microfluidics and nanofluidics,9,0
2302,22.271553,-1755.8834,-101.44627,2372,ieee transactions on electron devices,2,0
2303,20.67114,-1530.7587,-46.25222,2373,carbon,9,0
2304,20.619514,-1737.6906,-633.555,2374,diamond and related materials,9,0
2305,20.619514,-1771.1859,-405.67398,2375,electrochemistry communications,9,0
2306,20.619514,-1486.0215,3.1694007,2376,journal of materials research,9,0
2307,20.619514,-1620.9105,-209.97423,2377,"journal of vacuum science and technology part a: international journal devoted to vacuum, surfaces, and films",9,0
2308,20.619514,-1680.1056,-251.08932,2378,ieee electron device letters,9,0
2309,20.619514,1296.6207,-1718.3506,2379,current problems in cardiology,1,0
2310,20,848.2688,3606.7039,2380,kirtipil,43,34
2311,21.342281,2000.6605,-1167.9401,2381,drugs and aging,1,0
2312,20.82602,1089.0315,-1008.6112,2382,annals of pharmacotherapy,1,0
2313,20.154879,-1132.0676,-2422.7737,2383,perspectives in medicinal chemistry,44,35
2314,20.154879,-1014.5884,-2611.1257,2384,lipid insights,44,35
2315,20.154879,-954.8186,-2639.3342,2385,clinical medicine insights: reproductive health,44,35
2316,20.154879,-892.4106,-2633.078,2386,pain research and treatment,44,35
2317,20.67114,1065.0465,-402.44498,2387,archives of disease in childhood: fetal and neonatal edition,1,0
2318,20.258131,1128.0208,20.454643,2388,business strategy and the environment,10,0
2319,20.258131,1277.3604,36.593094,2389,"sustainability: science, practice, and policy",10,0
2320,20.774393,-677.9197,880.982,2390,journal of applied meteorology and climatology,8,0
2321,20.258131,1168.4438,49.00338,2391,urban climate,10,0
2322,24.852865,81.352776,-457.41376,2392,journal of viral hepatitis,0,0
2323,23.200827,-661.12646,-196.80931,2393,pharmacogenetics and genomics,0,0
2324,21.755291,582.8789,-617.5149,2394,environmental health: a global access science source,3,0
2325,23.355705,1342.4962,-1887.1342,2395,journal of rural health,1,0
2326,22.323181,1442.7996,-1846.8156,2396,international journal of stroke,1,0
2327,20.41301,1019.2529,-522.37854,2397,neonatology: foetal and neonatal research,1,0
2328,20.309757,1452.9567,353.0091,2398,dyslexia and mental health: investigations from differing perspectives,4,0
2329,21.393908,1246.156,925.73987,2399,cognitive and behavioral practice,4,0
2330,20.774393,-131.02542,-117.18696,2401,journal of cellular physiology,0,0
2331,20.774393,251.56432,-236.07014,2402,journal of ocular pharmacology and therapeutics,0,0
2332,21.135777,348.9317,-2632.2756,2403,british journal of sports medicine,9,0
2333,21.032524,187.89006,-2648.2607,2404,the journal of manual and manipulative therapy,9,0
2334,22.013422,1723.484,-1689.4407,2405,current rheumatology reports,1,0
2335,21.032524,16.594063,-2708.0625,2406,journal of orthopaedic and sports physical therapy,9,0
2336,20.516262,-92.34209,309.113,2407,pacific symposium on biocomputing. pacific symposium on biocomputing,0,0
2337,22.271553,-533.7831,-805.8242,2408,academic emergency medicine,3,0
2338,20.67114,-194.12738,-2285.4482,2410,surgical technology international,3,0
2339,21.652039,-232.99594,-2221.521,2411,nursing in critical care,3,0
2340,21.239029,-495.6598,-2169.0286,2412,anaesthesia and intensive care,3,0
2341,20.516262,1642.195,2254.405,2413,financial management,2,0
2342,20.516262,1621.219,2014.7822,2414,the financial review (statesboro),2,0
2343,20.82602,1569.4261,1787.076,2415,journal of accounting research,2,0
2344,20.516262,1468.6682,2030.3223,2416,foundations and trends in finance,2,0
2345,20.516262,1403.9462,2007.9254,2417,handbook of the economics of finance,2,0
2346,20.464636,1241.3497,-487.56674,2418,international journal of mental health and addiction,1,0
2347,75.34331,-1340.675,-1556.5802,2419,proceedings of the national academy of sciences,0,0
2348,20.464636,1260.4532,-2145.7058,2420,medicine health care and philosophy,1,0
2349,25.627258,1344.2963,-44.51924,2421,american journal of critical care,1,0
2350,22.374805,1322.8256,-1818.8711,2422,coronary artery disease,1,0
2351,25.678885,665.33704,-1967.3275,2423,bmc genetics,1,0
2352,22.632938,1351.7845,-1761.5287,2424,resuscitation,1,0
2353,20.774393,715.5438,-896.7736,2425,pediatric pulmonology,0,0
2354,20.516262,860.69745,-1106.3402,2426,diabetes technology &amp; therapeutics,1,0
2355,21.961796,1198.299,-2276.8176,2427,postgraduate medicine,1,0
2356,20.516262,518.1649,-521.87,2428,journal of intensive care medicine,3,0
2357,20.103252,1290.8961,-749.7328,2429,international journal of critical illness and injury science,1,0
2358,24.078472,-210.36984,-1425.1423,2430,current breast cancer reports,3,0
2359,20.722767,1893.0765,216.65819,2431,alternative therapies in health and medicine,4,0
2360,22.632938,595.46844,742.1321,2432,personality and individual differences,4,0
2361,27.176044,2067.2388,662.0556,2433,journal of behavioral medicine,4,0
2362,20.464636,862.23883,307.70795,2434,complementary therapies in medicine,4,0
2363,23.510584,1120.7386,-449.08142,2435,experimental gerontology,4,0
2364,21.703665,871.3667,372.97653,2436,"2011 5th international ieee/embs conference on neural engineering, ner 2011",4,0
2365,21.91017,823.7246,-455.2002,2437,journal of spinal cord medicine,4,0
2366,22.065048,471.65793,-977.3945,2438,"american journal of physiology: regulatory, integrative and comparative physiology",4,0
2367,22.478058,732.8546,323.89822,2439,journal of neural engineering,4,0
2368,24.904491,-247.55276,400.50742,2440,journal of neurophysiology,4,0
2369,24.439856,865.02124,509.60092,2441,clinical neurophysiology,4,0
2370,21.290655,670.9661,237.71951,2442,journal of computational neuroscience,4,0
2371,21.393908,819.31323,124.82001,2443,regional anesthesia and pain medicine,4,0
2372,21.755291,760.76025,90.781456,2444,medical and biological engineering and computing,4,0
2373,21.290655,722.37146,265.83752,2445,bmc neuroscience,4,0
2374,22.581312,-813.82227,-1920.5988,2446,neurourology and urodynamics,4,0
2375,23.458958,1402.4722,1209.7377,2447,behaviour research and therapy,4,0
2376,20.722767,580.326,-872.73895,2448,future virology,0,0
2377,21.961796,561.50275,-1004.2422,2449,bjog: an international journal of obstetrics and gynaecology,3,0
2378,20.929272,40.898308,-181.36382,2450,bba: molecular and cell biology of lipids,0,0
2379,20.929272,-354.76828,-85.32851,2451,microbial biotechnology,0,0
2380,24.439856,-394.8349,652.9629,2452,environmental microbiology,8,0
2381,20.929272,-170.70793,153.7992,2453,bba: general subjects,0,0
2382,20.929272,366.52048,-472.60992,2454,bba: biomembranes,0,0
2383,22.271553,-1003.74335,-298.0756,2455,connective tissue research,9,0
2384,21.91017,-836.1213,-241.64134,2456,knee surgery sports traumatology arthroscopy,9,0
2385,23.768715,-931.9046,-297.98502,2457,best practice and research: clinical rheumatology,9,0
2386,21.91017,-795.17694,0.3328724,2458,annual review of biomedical engineering,9,0
2387,22.013422,-920.91034,-407.0378,2459,journal of long-term effects of medical implants,9,0
2388,24.23335,-1709.0259,-510.51624,2460,advanced functional materials,9,0
2389,21.91017,-851.8847,-617.9797,2461,journal of the mechanical behavior of biomedical materials,9,0
2390,23.613836,159.91917,-1789.7831,2462,age,9,0
2391,20.361383,157.76732,282.1453,2463,behavioural pharmacology,0,0
2392,20.67114,-1218.795,421.70306,2464,water environment research,9,0
2393,20.67114,-1250.6975,359.89258,2465,bioengineered bugs,9,0
2394,20.67114,-1113.9358,366.9644,2466,bioengineered,9,0
2395,20.67114,-1139.9204,529.6689,2467,environmental chemistry letters,9,0
2396,20.67114,-1314.9697,352.71973,2468,environmental toxicology,9,0
2397,21.961796,883.4844,-1230.1985,2469,applied microbiology and biotechnology,0,0
2398,20.67114,-1239.8346,479.86166,2470,environmental science: processes and impacts,9,0
2399,21.806917,-671.6399,318.94394,2471,"ophthalmic surgery, lasers and imaging",0,0
2400,21.032524,-298.8711,-797.1914,2472,pharmacogenomics and personalized medicine,3,0
2401,20.464636,1003.16003,-1480.3322,2473,"asee annual conference and exposition, conference proceedings",2,0
2402,20.516262,1192.3815,-708.391,2474,diabetes and vascular disease research,1,0
2403,21.49716,368.9884,-254.36879,2475,hepatology international,0,0
2404,20.67114,1006.83563,-1428.9528,2476,journal of clinical lipidology,1,0
2405,20.206505,1049.1652,183.91443,2477,journal of gerontological social work,4,0
2406,24.181725,279.1053,-1446.0933,2478,"2011 ieee 1st international conference on computational advances in bio and medical sciences, iccabs 2011",0,0
2407,20.929272,59.81494,240.65492,2480,computer,0,0
2408,20.41301,813.2151,-1429.911,2481,canadian journal of anaesthesia,3,0
2409,20,-1964.135,-1987.0216,2482,international journal of performance arts and digital media,45,36
2410,20.051626,-1738.9276,-870.3071,2483,earth system dynamics,9,0
2411,21.703665,-37.7846,-488.75772,2484,journal of genetic counseling,0,0
2412,21.548786,-859.68713,-1064.5624,2485,clinical oncology,3,0
2413,21.600412,-524.53467,127.1997,2486,graefes archive for clinical and experimental ophthalmology,0,0
2414,20,-1474.7288,-2466.2612,2487,journal of topology,46,37
2415,20.516262,-61.434258,-1932.1929,2488,journal of biometrics and biostatistics,3,0
2416,23.717089,-1087.7207,191.54515,2489,science of the total environment,8,0
2417,20.206505,704.95715,-1185.6835,2490,journal of the american association for laboratory animals,0,0
2418,24.64636,255.88225,-1725.0642,2491,journal of investigative dermatology,3,0
2419,21.032524,-570.9753,-869.6183,2492,clinical and experimental dermatology,0,0
2420,20.051626,2824.5645,-167.9805,2493,review of african political economy,47,38
2421,20.051626,2761.5317,-164.04095,2494,"afriques: d&eacute;bats, methods et terraines d&rsquo;histoire",47,38
2422,20.258131,-2168.9927,-606.5658,2495,proceedings of the asme turbo expo,9,0
2423,20.258131,-2107.6216,-363.51782,2496,annual forum proceedings,9,0
2424,22.374805,6.5579376,-1273.592,2497,marine ecology: progress series,8,0
2425,20.980898,-132.09425,-563.46704,2498,aquatic mammals,8,0
2426,20.619514,-344.90356,-137.595,2499,fish and fisheries,8,0
2427,20.980898,-220.07892,266.46088,2500,deep-sea research part 2: topical studies in oceanography,8,0
2428,20.619514,387.60788,286.70654,2501,transactions in geographic information systems (gis),8,0
2429,21.239029,-149.3313,-1005.5089,2502,endangered species research,8,0
2430,22.219929,-32.783833,-2.440516,2503,integrative and comparative biology,8,0
2431,20.980898,473.30075,-962.9858,2504,annual review of immunology,0,0
2432,20.051626,1943.5721,-1890.8636,2505,microgravity science and technology,48,39
2433,20.051626,1987.6772,-1853.3258,2506,astrobiology,48,39
2434,24.38823,1176.8071,-1372.751,2507,journal of gerontology series b: psychological sciences and social sciences,1,0
2435,20.103252,794.3627,-517.61554,2508,"proceedings of the 2012 ieee international conference on multimedia and expo workshops, icmew 2012",0,0
2436,20.103252,498.89645,-410.66595,2509,"proceedings - 2012 ieee 9th international conference on advanced video and signal-based surveillance, avss 2012",0,0
2437,20.464636,91.64069,-541.42847,2510,annual review of anthropology,4,0
2438,22.271553,-27.593996,-937.27026,2511,biology letters,8,0
2439,20.722767,326.03674,-1216.0092,2512,primates: journal of primatology,4,0
2440,21.135777,426.58096,703.5041,2513,developmental psychobiology,4,0
2441,20.67114,-71.1582,1675.7021,2514,journal of the european mathematical society,2,0
2442,20.361383,644.7832,-450.1174,2515,siam journal of applied dynamical systems,0,0
2443,21.393908,1482.3574,589.2735,2517,f1000 biology reports,4,0
2444,21.393908,1571.7457,788.7993,2518,biology of mood \&amp; anxiety disorders,4,0
2445,25.88539,1315.2522,557.28796,2519,bmc psychiatry,4,0
2446,22.478058,1738.8112,436.9027,2520,current topics in behavioral neurosciences,4,0
2447,21.600412,1191.0616,625.2928,2521,social neuroscience,4,0
2448,24.181725,1302.7122,1107.0502,2524,pharmacopsychiatry,4,0
2449,21.393908,1164.3846,1161.3097,2525,developmental review,4,0
2450,21.961796,1422.2103,959.5652,2526,current opinion in pharmacology,4,0
2451,23.252453,787.14355,-2181.0063,2527,seminars in thoracic and cardiovascular surgery,3,0
2452,20.154879,116.60357,-2645.4229,2528,journal of bone and joint surgery: british volume,9,0
2453,22.581312,1339.5264,-1422.683,2529,bmj quality and safety,1,0
2454,23.200827,887.7409,-1562.9471,2530,journal of human genetics,1,0
2455,21.239029,-912.539,-1594.3142,2531,cancer control: journal of the moffitt cancer center,3,0
2456,20.877645,-902.4187,-1020.6994,2532,best practice and research: clinical obstetrics and gynaecology,3,0
2457,20.41301,1981.9894,-1339.8015,2533,aana journal,4,0
2458,23.1492,1234.5812,69.256454,2534,age and ageing,4,0
2459,24.026846,-640.9986,-715.65753,2536,clinical and vaccine immunology,0,0
2460,23.355705,-795.6595,-1138.7946,2537,trends in molecular medicine,0,0
2461,22.942696,285.21976,-15.223175,2538,current opinion in immunology,0,0
2462,22.219929,-290.29767,-1034.463,2539,international journal of mass spectrometry,0,0
2463,22.839443,57.480034,-1504.447,2540,nature biotechnology,0,0
2464,24.026846,-1227.0923,-1022.21094,2541,immunological reviews,0,0
2465,23.717089,-503.14648,-982.47485,2542,mucosal immunology,0,0
2466,22.426434,81.24415,-770.71045,2543,vaccines,0,0
2467,21.703665,1399.4796,-788.8795,2544,public health nursing,1,0
2468,21.08415,552.55725,-983.8725,2545,"infection, genetics and evolution",0,0
2469,21.91017,445.52463,-1043.9845,2546,journal of molecular medicine,0,0
2470,21.08415,458.01367,-1229.6154,2547,protein &amp; cell,0,0
2471,24.181725,-25.767082,-2195.8457,2548,autophagy,0,0
2472,22.787815,-455.54974,96.5411,2549,cell death and differentiation,0,0
2473,20.309757,-810.93854,299.18854,2550,critical reviews in environmental science and technology,8,0
2474,20.309757,-827.795,683.89484,2551,ecosystems,8,0
2475,21.135777,14.995124,-461.38318,2552,journal of pregnancy,3,0
2476,21.239029,306.22195,436.18942,2553,seizure: european journal of epilepsy,4,0
2477,21.49716,172.1133,-682.1517,2554,mycotaxon,0,0
2478,21.49716,50.91745,414.06537,2555,genetics and evolution of infectious diseases,0,0
2479,21.49716,184.43213,-54.58197,2556,fungal biology reviews,0,0
2480,21.49716,-732.2357,-856.7639,2557,bmc biology,0,0
2481,21.49716,385.30914,-795.7712,2558,annual review of genetics,0,0
2482,23.458958,-11.309112,-696.5503,2559,microbes and infection: a journal on infectious agents and host defenses,0,0
2483,23.045948,-362.47324,-694.9803,2560,bioessays,0,0
2484,21.49716,-537.6881,-638.58545,2561,fems microbiology reviews,0,0
2485,22.374805,53.546806,-720.74585,2562,communitative and integrative biology,0,0
2486,22.994322,420.88138,-1150.4609,2563,mycopathologia,0,0
2487,21.49716,758.9791,-297.3867,2564,advances in genetics,0,0
2488,20.309757,79.72175,1134.4196,2565,"uncertainty in artificial intelligence - proceedings of the 28th conference, uai 2012",2,0
2489,20.309757,368.7744,934.92615,2566,data mining and knowledge discovery,2,0
2490,20.103252,-150.43193,548.0073,2567,continental shelf research,8,0
2491,20.41301,-314.37613,430.93344,2568,journal of physical oceanography,8,0
2492,20.361383,1669.6821,-462.3638,2569,federal practitioner,1,0
2493,20.361383,1844.3604,-633.91156,2570,journal of vascular nursing,1,0
2494,24.026846,2044.6824,-931.07745,2571,journal of cardiac surgery,1,0
2495,22.065048,-37.12368,-1314.238,2572,cancer medicine,3,0
2496,21.290655,-676.6434,-1747.3933,2573,respirology,3,0
2497,21.806917,-1166.7026,-1211.2212,2574,"applied physiology, nutrition and metabolism",3,0
2498,21.49716,-592.4243,-216.62956,2575,scandinavian journal of immunology,0,0
2499,21.135777,417.86572,-513.48413,2576,international journal of hematology,3,0
2500,21.445534,342.072,-306.93716,2577,pediatric transplantation,3,0
2501,21.135777,1857.0885,-1499.9259,2578,pediatric cardiac surgery annual,1,0
2502,21.290655,306.29697,1453.8317,2579,statistical science,2,0
2503,22.374805,448.06635,-1096.2513,2580,journal of cellular biochemistry,9,0
2504,21.135777,217.78687,-1129.9214,2581,biotechnology and bioengineering,9,0
2505,21.445534,278.3648,-939.0312,2582,genesis,0,0
2506,22.323181,744.2765,-474.64807,2583,journal of biochemical and molecular toxicology,0,0
2507,20.567888,-1120.8129,132.99223,2584,journal of comparative pathology,0,0
2508,22.271553,421.9285,-1698.1788,2585,marine environmental research,8,0
2509,21.652039,1388.8641,-230.64738,2586,aging,4,0
2510,20.67114,-993.18933,-2105.0583,2587,cancer imaging,3,0
2511,20.258131,628.5389,-1268.8489,2588,expert opinion on medical diagnostics,0,0
2512,21.393908,683.08405,-1023.3826,2589,neuromuscular disorders,0,0
2513,20.154879,133.04997,-167.32207,2590,molecular and cellular endocrinology,0,0
2514,21.806917,-635.0625,-260.41034,2591,rheumatology,0,0
2515,20.464636,-407.72076,-725.0541,2592,"arts and health: an international journal for research, policy and practice",3,0
2516,21.290655,-632.5692,-1691.0618,2593,cancer nursing,3,0
2517,20.774393,-520.97864,-1285.7756,2594,biological research for nursing,3,0
2518,20.774393,1557.4177,-410.25397,2595,rehabilitation nursing,1,0
2519,20.464636,867.26886,-1983.0956,2596,haemophilia,9,0
2520,21.187403,253.43585,-178.23991,2597,annual review of cell and developmental biology,0,0
2521,21.032524,-49.28607,-453.2792,2598,proceedings of the american thoracic society,0,0
2522,20.309757,1788.8673,-759.44855,2599,international journal of family medicine,1,0
2523,24.23335,1372.6671,-961.41766,2600,research in nursing and health,4,0
2524,20.67114,512.95526,-1456.2896,2601,international journal of tuberculosis and lung disease,0,0
2525,20.82602,193.51544,-2380.5989,2602,"journal of plastic, reconstructive and aesthetic surgery",9,0
2526,23.252453,-189.38513,-1185.0365,2603,molecular medicine,3,0
2527,20.619514,-403.68863,2.3077145,2604,european journal of organic chemistry,0,0
2528,20.619514,-451.72882,-440.60416,2605,natural product reports: a journal of current development in bioorganic chemistry,0,0
2529,20.619514,313.18256,149.79907,2606,marine drugs,0,0
2530,21.032524,-1016.69183,36.102924,2607,chemistry: a european journal,0,0
2531,20.361383,611.3153,330.8991,2608,studies in history and philosophy of science part c: studies in history and philosophy of biological and biomedical sciences,8,0
2532,20.103252,399.39224,578.90027,2609,macroeconomic dynamics,8,0
2533,20.103252,566.5695,434.3141,2610,empirical economics,8,0
2534,20.361383,-236.06694,-1422.4769,2612,current opinion in oncology,3,0
2535,20.41301,-1768.9672,-805.3555,2613,international journal of hydrogen energy,9,0
2536,20.41301,-1798.8984,-619.1568,2614,"40th ases national solar conference 2011, solar 2011",9,0
2537,20.41301,-1781.4535,-680.92926,2615,journal of solar energy engineering,9,0
2538,20.82602,-1639.9097,-601.54407,2616,journal of micromechanics and microengineering,9,0
2539,21.032524,-1774.6827,-922.1786,2617,journal of catalysis,9,0
2540,20.103252,1111.3389,1768.4036,2618,economic inquiry,2,0
2541,21.445534,-557.61456,-1751.0009,2619,ieee nuclear science symposium conference record,3,0
