id,x,y,author,dept,dept_id
756,-1659.3743,768.504,"Barak, Lawrence Simeon",Cell Biology,10
757,-1570.2706,986.5018,"Mook Jr., Robert Anthony",Medicine,39
758,1167.9078,-245.44711,"Hobeika, Amy Claudine",Surgery,68
759,568.64813,944.2043,"Spector, Neil Lee",Medicine,39
760,-1407.188,1874.1105,"Baran, Dominika M",English,27
761,-1773.3942,1893.9556,"Baranger, Harold U.",Physics,51
762,-1650.9274,2004.8662,"Gauthier, Daniel J.",Physics,51
763,-1438.0574,1786.3497,"Finkelstein, Gleb",Physics,51
764,-556.8757,2391.9463,"Barbeau, Phillip Spencer",Physics,51
765,-304.48932,-793.97906,"Barbeito, Atilio",Anesthesiology,2
766,-433.12308,-554.8244,"Mark, Jonathan Ball",Anesthesiology,2
767,-40.846058,-531.31244,"Schroeder, Rebecca Ann",Anesthesiology,2
768,570.5624,84.29927,"Segall, Noa",Anesthesiology,2
769,1584.3275,-45.40425,"Thornlow, Deirdre KIing",School of Nursing,63
770,1662.5027,-11.49552,"Barboriak, Daniel P.",Radiology,58
771,-1955.3594,1068.8756,"Petry, Neil Allen",Radiology,58
772,1147.8616,-86.46552,"Zalutsky, Michael Rod",Radiology,58
773,1671.145,79.84274,"Brizel, David Manfield",Radiation Oncology,57
774,1950.8036,217.65926,"Yoo, David Sung-Hyun",Radiation Oncology,57
775,1666.291,-546.95715,"Barfield, Raymond Carlton",Pediatrics,48
776,-78.39397,169.65836,"Brandon, Debra Huffman",School of Nursing,63
777,-57.3305,-311.5435,"Barkauskas, Christina Eleanor",Medicine,39
778,-1609.308,-263.42523,"Hogan, Brigid L. M.",Cell Biology,10
779,-408.0409,-1728.4128,"Barker, Piers Christopher Andrew",Pediatrics,48
780,-371.85007,-1840.4806,"Kanter, Ronald Jay",Pediatrics,48
781,1060.2842,750.5523,"Kuller, Jeffrey Adam",Obstetrics and Gynecology,44
782,-607.90955,-853.7822,"Campbell, Michael Jay",Pediatrics,48
783,-296.6409,-1997.7272,"Miller, Stephen Gary",Pediatrics,48
784,1162.231,-541.64526,"Brancazio, Leo Richard",Obstetrics and Gynecology,44
785,-212.43633,-932.35645,"Cohen-Wolkowiez, Michael",Pediatrics,48
786,-649.47565,-1450.5177,"Fleming, Gregory Allan",Pediatrics,48
787,-460.87256,-1807.6003,"Li, Jennifer Shiunroh",Pediatrics,48
788,-356.08524,-2296.521,"Kisslo, Joseph Andrew",Medicine,39
789,2100.873,661.193,"Marin, Daniele",Radiology,58
790,1258.0005,895.33466,"Carrico, Caroline Way Thompson",Radiology,58
791,2378.6594,613.2101,"Frush, Donald Paul",Radiology,58
792,1217.9658,-66.59549,"Gaca, Ana Maria",Radiology,58
793,1690.9479,908.7362,"Maxfield, Charles Mason",Radiology,58
794,1988.2086,113.09256,"Smith, Tony Preston",Radiology,58
795,1931.9434,-1261.8861,"Zomorodi, Ali Reza",Surgery,68
796,2319.0625,518.39185,"Provenzale, James Michael",Radiology,58
797,1849.4989,678.7188,"Boll, Daniel Tobias",Radiology,58
798,1574.8182,425.73355,"Gupta, Rajan Tilak",Radiology,58
799,1847.2743,796.5905,"Ho, Lisa Mei-ling",Radiology,58
800,1765.7671,605.5363,"Christensen, Jared Dean",Radiology,58
801,2089.161,483.25006,"Koweek, Lynne Michelle Hurwitz",Radiology,58
802,1668.1296,412.66766,"Leder, Richard Adam",Radiology,58
803,1820.2219,-18.316175,"McAdams, Holman Page",Radiology,58
804,125.98001,-44.681553,"Barr, Roger C.",Biomedical Engineering,8
805,-1814.4366,585.95654,"Barros, Ana",Civil and Environmental Engineering,12
806,863.1715,-198.25362,"Ostermann, Jan",Duke Global Health Institute,21
807,868.5424,-357.0586,"Thielman, Nathan Maclyn",Medicine,39
808,-1413.6063,1381.6182,"Harmon, James Lester",School of Nursing,63
809,1440.6981,935.45935,"Goodman, Philip C.",Radiology,58
810,272.72873,-1461.5269,"Bartz, Raquel Rae",Anesthesiology,2
811,513.4748,-1423.7935,"Suliman, Hagir B.",Anesthesiology,2
812,913.2154,1256.3088,"Miller, Chad Michael",Radiology,58
813,-1658.3549,369.33466,"Howle, Laurens E.",Mechanical Engineering and Materials Science,37
814,382.19913,-561.8451,"Jones, Harrison N.",Surgery,68
815,173.79446,-2055.337,"Brennan, Todd Victor",Surgery,68
816,-131.14331,-2270.1729,"Ellis, Matthew Jay",Medicine,39
817,2047.5143,588.16394,"Kim, Charles Yoon",Radiology,58
818,1848.3252,-1469.4299,"Seaman, Danielle Marie",Radiology,58
819,1909.7251,19.289026,"Czito, Brian Gary",Radiation Oncology,57
820,1347.5114,916.33014,"Suhocki, Paul Vincent",Radiology,58
821,2198.1736,659.47266,"Eastwood, James D.",Radiology,58
822,2366.4124,719.82477,"Hoang, Jenny K.",Radiology,58
823,-592.5261,-1537.7356,"Bashore, Thomas Michael",Medicine,39
824,-555.7857,-1802.6919,"Kiefer, Todd Lee",Medicine,39
825,-156.80519,-437.34592,"Gehrig, Thomas Richard",Medicine,39
826,219.88345,1140.7264,"Bass, Cameron R.",Biomedical Engineering,8
827,171.50957,1259.7427,"Capehart, Bruce Pinson",Psychiatry & Behavioral Sciences,55
828,228.52075,1143.8208,"Myers, Barry S.",Biomedical Engineering,8
829,189.7121,1353.6698,"Nightingale, Roger W",Biomedical Engineering,8
830,-376.0581,2345.7085,"Bass, Steffen Ashraf",Physics,51
831,-562.5087,2562.713,"Mueller, Berndt",Physics,51
832,-683.38556,2492.7727,"Wolpert, Robert L.",Statistical Science,67
833,-1968.0546,767.8212,"Basurto, Xavier",Marine Science and Conservation,35
834,565.5759,-1184.1755,"Bennett, Gary G.",Psychology and Neuroscience,56
835,340.26492,-241.67462,"Edwards, Christopher Levon",Psychiatry & Behavioral Sciences,55
836,809.1494,-1623.7705,"Feinglos, Mark Neil",Medicine,39
837,134.57784,564.32794,"Spratt, Susan Elizabeth",Medicine,39
838,603.6164,-1674.3212,"Lakey, Wanda Cook",Medicine,39
839,576.6213,136.66403,"Hammond II, William Edward",Community and Family Medicine,14
840,627.4171,-248.83687,"Richesson, Rachel L",School of Nursing,63
841,-1951.8136,1574.8928,"Batchelor-Aselage, Melissa Karen",School of Nursing,63
842,741.79926,-1574.9824,"Batinic-Haberle, Ines",Radiation Oncology,57
843,986.1957,-1443.6322,"Spasojevic, Ivan",Medicine,39
844,1929.4137,-861.325,"Yan, Hai",Pathology,47
845,1989.9904,-170.77264,"Keir, Stephen Thomas",Surgery,68
846,233.067,-946.0957,"Zhang, Zhiquan",Anesthesiology,2
847,1001.5849,-1095.3611,"Devi, Gayathri R.",Surgery,68
848,-80.06798,-447.5899,"Ramanujam, Nimmi",Biomedical Engineering,8
849,2204.201,-1408.5457,"Owzar, Kouros",Biostatistics & Bioinformatics,9
850,-1521.4763,-187.75098,"Baugh, Larry Ryan",Biology,7
851,-2095.8904,-335.5143,"Sherwood, David R.",Biology,7
852,-1815.2865,870.6166,"Bayer, Patrick",Economics,24
853,-2557.1467,-212.05853,"Timmins, Christopher D.",Economics,24
854,-374.74304,1005.7618,"Beale, J. Thomas",Mathematics,36
855,-256.82648,-867.8227,"Layton, Anita T.",Mathematics,36
856,-177.81494,-1274.3638,"Bean, Sarah Muntzing",Pathology,47
857,1853.7166,-304.52042,"Jones, Claudia Kay",Pathology,47
858,512.8883,-1015.4186,"Bentley, Rex Colle",Pathology,47
859,2230.0745,-706.7216,"Robboy, Stanley J.",Pathology,47
860,1663.6604,-805.67523,"Buckley, Patrick Joseph",Pathology,47
861,1963.9728,-1160.2607,"Beaven, Anne Wood",Medicine,39
862,2263.5686,-1303.341,"Chao, Nelson Jen An",Medicine,39
863,2131.429,-1480.6818,"Chute, John Patrick",Medicine,39
864,2109.7935,-1262.1526,"Gasparetto, Cristina",Medicine,39
865,2310.6487,-1542.6213,"Horwitz, Mitchell Eric",Medicine,39
866,1466.7975,-1007.4792,"Lagoo, Anand Shreeram",Pathology,47
867,1873.4445,-1180.5803,"Li, Zhiguo",Biostatistics & Bioinformatics,9
868,2111.6072,-1394.8158,"Long, Gwynn Douglas",Medicine,39
869,785.8234,-867.1768,"Peterson, Bercedis Leola",Biostatistics & Bioinformatics,9
870,2175.2659,-1579.4535,"Rizzieri, David Alan",Medicine,39
871,-103.84453,1762.7297,"Storms, Robert William",Pediatrics,48
872,2045.8986,-1457.2316,"Sullivan, Keith Michael",Medicine,39
873,1311.6599,-1509.0017,"Yang, Yiping",Medicine,39
874,1870.695,-1084.9015,"Diehl, Louis Frederic",Medicine,39
875,2031.0458,-268.90155,"Kelsey, Christopher Ryan",Radiation Oncology,57
876,887.36426,-987.7629,"Dave, Sandeep S.",Medicine,39
877,1672.3704,-892.84814,"de Castro III, Carlos Manuel",Medicine,39
878,2085.8408,-1158.0276,"Moore, Joseph Odell",Medicine,39
879,1845.8458,-585.03143,"Becher, Oren Josh",Pediatrics,48
880,673.0136,-1508.2559,"Gromeier, Matthias",Surgery,68
881,-2690.9526,410.68488,"Becker, Charles Maxwell",Economics,24
882,-248.38875,-1653.0322,"Voora, Deepak",Medicine,39
883,410.95123,-1660.2877,"Sullenger, Bruce Alan",Surgery,68
884,-701.12103,-1694.6906,"Patel, Chetan B.",Medicine,39
885,7.202597,-473.1575,"Chi, Jen-Tsan Ashley",Molecular Genetics and Microbiology,40
886,430.27295,-351.4786,"Dungan, Jennifer",School of Nursing,63
887,659.13324,1743.843,"Wagner II, Henry Ryan",Psychiatry & Behavioral Sciences,55
888,-1612.4539,-375.8009,"Rubin, David C.",Psychology and Neuroscience,56
889,-475.75073,880.77844,"Mitchell, John T",Psychiatry & Behavioral Sciences,55
890,577.5351,1687.9163,"Van Voorhees, Elizabeth E.",Psychiatry & Behavioral Sciences,55
891,275.26746,1555.0422,"Brancu, Mira",Psychiatry & Behavioral Sciences,55
892,532.4737,1343.3464,"Runnals, Jennifer J.",Psychiatry & Behavioral Sciences,55
893,424.31204,1770.9885,"Hertzberg, Michael Andrew",Psychiatry & Behavioral Sciences,55
894,525.606,729.5257,"Crawford, Eric F.",Psychiatry & Behavioral Sciences,55
895,-590.7189,-9.174872,"Ulmer, Christi S",Psychiatry & Behavioral Sciences,55
896,159.37125,1194.8208,"Fulton, Jessica Jade",Psychiatry & Behavioral Sciences,55
897,-981.04126,461.44083,"Kudler, Harold Stephen",Psychiatry & Behavioral Sciences,55
898,-840.0675,1282.9349,"Marx, Christine Elizabeth",Psychiatry & Behavioral Sciences,55
899,-826.06335,795.13025,"Morey, Rajendra A.",Psychiatry & Behavioral Sciences,55
900,-734.48804,618.4222,"Nieuwsma, Jason A",Psychiatry & Behavioral Sciences,55
901,-1091.1564,-487.3424,"Tupler, Larry A.",Psychiatry & Behavioral Sciences,55
902,-1181.6097,742.9268,"Weiner, Richard David",Psychiatry & Behavioral Sciences,55
903,2.4778168,-237.41948,"Bedlack, Richard Stanley",Neurology,43
904,843.16223,-1532.7994,"Yao, Tso-Pang",Pharmacology & Cancer Biology,49
905,-1458.9822,-30.208227,"Modrich, Paul L.",Biochemistry,6
906,-1837.8276,1692.0126,"Behringer, Robert P.",Physics,51
907,1050.9673,-1378.5303,"Bejan, Adrian",Mechanical Engineering and Materials Science,37
908,-1809.2855,-74.284065,"Bejsovec, Amy",Biology,7
909,2475.199,-577.05176,"Bellet, Jane Sanders",Dermatology,18
910,2474.948,-707.192,"Prose, Neil Stuart",Dermatology,18
911,119.26059,-123.86111,"Wolfe, Sarah Ann",Dermatology,18
912,-974.2347,1675.9795,"Belloni, Alexandre",Fuqua School of Business,30
913,-1310.5936,2906.9597,"Bendich, Paul L",Mathematics,36
914,-1566.7716,2455.6458,"Harer, John",Mathematics,36
915,-1695.6718,-308.0259,"Benfey, Philip N.",Biology,7
916,-1719.2462,1181.9094,"Tomasi, Carlo",Computer Science,15
917,-1522.8384,-372.8631,"Ohler, Uwe",Biostatistics & Bioinformatics,9
918,-1881.1106,316.48477,"Mitchell-Olds, Thomas",Biology,7
919,-75.08639,-908.3542,"Watt, Kevin Michael",Pediatrics,48
920,1870.7465,-1364.6654,"Martin, Paul Langlie",Pediatrics,48
921,-178.65375,-571.0674,"Steinbach, William J.",Pediatrics,48
922,-306.69955,-1343.6743,"Goldstein, Ricki Friedman",Pediatrics,48
923,1773.1383,860.5605,"McKinney Jr., Ross Erwin",Pediatrics,48
924,-163.19176,299.301,"Lenfestey, Robert William",Pediatrics,48
925,1693.7047,672.3297,"Reiman Jr., Robert Ellis",Radiology,58
926,-2530.4968,199.7732,"Bennear, Lori Snyder",Environmental Sciences and Policy,28
927,-2418.1082,-51.067223,"Smith, Martin D.",Environmental Sciences and Policy,28
928,-2400.126,-403.84134,"Pfaff, Alexander",Sanford School of Public Policy,61
929,-2031.662,626.7883,"Read, Andrew J",Marine Science and Conservation,35
930,-574.00665,73.649315,"Benner, Eric James",Pediatrics,48
931,-1306.8624,530.38965,"Eroglu, Cagla",Cell Biology,10
932,-1002.7777,306.52985,"Kuo, Chay Titus",Cell Biology,10
933,1295.3546,1085.4143,"Liu, Chunlei",Radiology,58
934,1013.7043,156.50339,"Smith, Stephen William",Biomedical Engineering,8
935,322.40857,1012.57434,"Caspi, Avshalom",Psychology and Neuroscience,56
936,346.56113,922.97064,"Moffitt, Terrie E.",Psychology and Neuroscience,56
937,837.4556,11.678372,"Proeschold-Bell, Rae Jean",Duke Global Health Institute,21
938,-1439.2738,629.46014,"Bennett, George Vann",Biochemistry,6
939,-1257.1218,1480.8551,"Marszalek, Piotr E.",Mechanical Engineering and Materials Science,37
940,-1781.4393,1346.4711,"Yang, Weitao",Chemistry,11
941,-89.18155,-2642.657,"Shaw, Andrew David",Anesthesiology,2
942,-1986.677,2271.0417,"BENSON, THEOPHILUS ADETOKUNBO",Computer Science,15
943,735.43805,-134.6848,"Campa, Michael Joseph",Radiology,58
944,767.95404,-216.31592,"Gottlin, Elizabeth B.",Radiology,58
945,-882.1281,-670.3143,"Pisetsky, David Stephen",Medicine,39
946,1421.3104,409.39072,"Linardic, Corinne Mary",Pediatrics,48
947,947.0016,-920.8869,"Marks, Jeffrey R.",Surgery,68
948,1245.0718,-863.35223,"Schildkraut, Joellen Martha",Community and Family Medicine,14
949,1103.5769,-925.49243,"Iversen Jr., Edwin Severin",Statistical Science,67
950,1462.9161,-512.3472,"Heine, Robert Phillips",Obstetrics and Gynecology,44
951,-45.0449,-1515.594,"Seed, Patrick Casey",Pediatrics,48
952,1207.0255,-474.09396,"Ford, Anne Cunanan",Obstetrics and Gynecology,44
953,533.0219,-149.00508,"Hawblitzel Yarnall, Kimberly S.",Community and Family Medicine,14
954,-1792.5018,1252.5892,"Beratan, David N.",Chemistry,11
955,-1656.6927,950.1471,"Craig, Stephen Lawrence",Chemistry,11
956,-1550.9727,1173.1808,"Toone, Eric John",Chemistry,11
957,-92.466095,-1111.2678,"Moorman, Patricia Gripka",Community and Family Medicine,14
958,-790.2152,-1229.7112,"Myers, Evan Robert",Obstetrics and Gynecology,44
959,616.37134,-1130.9647,"Berg, Carl",Medicine,39
960,929.7577,-263.80618,"Berger, James O.",Statistical Science,67
961,-160.2378,978.93805,"Clyde, Merlise",Statistical Science,67
962,-1895.6498,926.5876,"Bermeo, Sarah Blodgett",Sanford School of Public Policy,61
963,-2723.3867,263.29163,"Bernhardt, Emily Snow",Biology,7
964,-451.50363,778.4961,"Doyle, Martin",Environmental Sciences and Policy,28
965,-1827.0594,137.4163,"Wright, Justin Prouty",Biology,7
966,26.009556,1237.011,"Liu, Jie",Chemistry,11
967,-2617.0715,129.36133,"Jackson, Robert B.",Earth and Ocean Sciences,23
968,-1658.0002,143.42635,"Oren, Ram",Environmental Sciences and Policy,28
969,-1489.3729,327.47018,"Palmroth, Sari",Environmental Sciences and Policy,28
970,-1710.942,308.9687,"Di Giulio, Richard T.",Environmental Sciences and Policy,28
971,-2687.3926,70.71352,"Vengosh, Avner",Earth and Ocean Sciences,23
972,-2092.9678,-86.885956,"Hsu-Kim, Heileen",Civil and Environmental Engineering,12
973,-2122.035,178.39735,"Richardson, Curtis J.",Environmental Sciences and Policy,28
974,-873.7254,1108.8884,"Fay, John Patrick",Environmental Sciences and Policy,28
975,-1021.62,-764.6628,"Gunsch, Claudia K.",Civil and Environmental Engineering,12
976,-1693.4097,219.66032,"Meyer, Joel",Environmental Sciences and Policy,28
977,-1425.9817,-314.26566,"Hunt, Dana E.",Marine Science and Conservation,35
978,-2539.512,695.60767,"Bernstein, Fernando",Fuqua School of Business,30
979,-2233.0781,851.45166,"Kok, A. Gurhan",Fuqua School of Business,30
980,64.639305,-490.0741,"Beskow, Laura Mari",Medicine,39
981,861.331,-230.32585,"Holditch-Davis, Diane L.",School of Nursing,63
982,-2.1102772,-989.89154,"Jackson, George Lee",Medicine,39
983,-1938.281,2371.9487,"Bettman, James R.",Fuqua School of Business,30
984,-2121.7068,2734.8604,"Fitzsimons, Gavan J.",Fuqua School of Business,30
985,-1877.0652,2299.0156,"Payne, John W.",Fuqua School of Business,30
986,1993.926,797.4963,"Ubel, Peter A",Fuqua School of Business,30
987,-2095.251,2276.4329,"Richard, Michael Jason",Ophthalmology,45
988,666.84357,76.7163,"Kaylie, David Marcus",Surgery,68
989,1847.1548,-904.69495,"Ready, Neal Edward",Medicine,39
990,-2351.447,2213.1348,"Mahmoud, Tamer Hamdy",Ophthalmology,45
991,1986.7766,-791.9224,"Gururangan, Sridharan",Pediatrics,48
992,2073.984,-819.5545,"Peters, Katherine Barnett",Neurology,43
993,1969.3677,-700.4247,"He, Yiping",Pathology,47
994,1886.7167,-779.35297,"Rasheed, B. K. Ahmed",Pathology,47
995,-1167.5386,1743.2914,"Vo-Dinh, Tuan",Biomedical Engineering,8
996,-895.95844,-584.6037,"Nicchitta, Christopher Vincent",Cell Biology,10
997,-753.43774,717.29297,"Black, Sherilynn",Medical Education,38
998,-1130.3607,636.708,"Dzirasa, Kafui",Psychiatry & Behavioral Sciences,55
999,11.205233,778.7663,"Szabo, Steven",Psychiatry & Behavioral Sciences,55
1000,1428.7047,178.02086,"Hartman, Zachary Conrad",Surgery,68
1001,2212.297,-588.38336,"Clary, Bryan Marshall",Surgery,68
1002,55.990986,-1769.1929,"McCann, Richard L.",Surgery,68
1003,2018.8228,-531.28705,"Pappas, Theodore N.",Surgery,68
1004,2038.3501,-633.15204,"Scarborough, John Emerson",Surgery,68
1005,1583.1451,-858.0737,"White, Rebekah Ruth",Surgery,68
1006,799.27435,-706.8777,"Lagoo-Deenadayalan, Sandhya Anand",Surgery,68
1007,2183.5046,-114.331924,"Willett, Christopher G.",Radiation Oncology,57
1008,1467.2985,-347.21262,"Zani Jr., Sabino",Surgery,68
1009,1570.0687,-1363.6417,"Strickler, John",Medicine,39
1010,936.79675,-339.02835,"Perez, Alexander",Surgery,68
1011,580.39545,793.2085,"Wu, Li-Tzy",Psychiatry & Behavioral Sciences,55
1012,709.1183,751.25323,"Burchett, Bruce Myatt",Psychiatry & Behavioral Sciences,55
1013,700.95044,1141.2935,"Hybels, Celia F.",Psychiatry & Behavioral Sciences,55
1014,-658.34674,389.27512,"Li, Ting-Kai",Psychiatry & Behavioral Sciences,55
1015,-774.3613,1139.0259,"James, Sherman A.",Sanford School of Public Policy,61
1016,522.653,1245.0773,"Fillenbaum, Gerda G.",Psychiatry & Behavioral Sciences,55
1017,526.03674,563.06744,"Mannelli, Paolo",Psychiatry & Behavioral Sciences,55
1018,542.47363,872.67334,"Swartz, Marvin Stanley",Psychiatry & Behavioral Sciences,55
1019,-472.25244,398.1074,"Zeng, Yi",Medicine,39
1020,852.21405,84.53841,"Kinghorn, Warren A.",Psychiatry & Behavioral Sciences,55
1021,288.5936,-355.69858,"Blazing, Michael August",Medicine,39
1022,-798.15106,-437.5995,"Silva, Susan Gray",School of Nursing,63
1023,395.12985,347.635,"Varia, Indira Mahesh",Psychiatry & Behavioral Sciences,55
1024,1789.5024,291.93942,"Blitzblau, Rachel Catherine",Radiation Oncology,57
1025,1557.6593,-944.6467,"Gockerman, Jon Paul",Medicine,39
1026,1389.3889,-681.0673,"Datto, Michael Bradley",Pathology,47
1027,1493.5652,461.1195,"Riedel, Richard Francis",Medicine,39
1028,1542.2971,282.8976,"Vlahovic, Gordana",Medicine,39
1029,667.9049,-409.89368,"Hanks, Brent Allen",Medicine,39
1030,-1960.5063,1289.6224,"Blood-Siegfried, Jane Elizabeth",School of Nursing,63
1031,-459.73492,-2300.167,"Bloomfield, Gerald",Medicine,39
1032,-143.71997,-771.2929,"Waugh, Robert Andrew",Medicine,39
1033,513.3562,-1175.2299,"Finkelstein, Eric Andrew",Duke Global Health Institute,21
1034,958.05133,336.0555,"Limkakeng Jr., Alexander Tan",Surgery,68
1035,1034.0406,329.0565,"Lynch, Catherine Ann",Surgery,68
1036,-334.33594,1698.3365,"Blount, Alma G.",Sanford School of Public Policy,61
1037,-1535.5756,1450.9283,"Blum, Volker",Mechanical Engineering and Materials Science,37
1038,1173.1364,1133.5413,"Potter, Guy Glenn",Psychiatry & Behavioral Sciences,55
1039,613.7294,-146.51808,"Boadu, Fred K.",Civil and Environmental Engineering,12
1040,-1638.857,2906.1946,"Boatwright, Mary T.",Classical Studies,13
1041,-1171.6941,2627.17,"Bobrowski, Omer",Mathematics,36
1042,-1039.8721,649.5315,"Boehlke, Christopher Stephen",Ophthalmology,45
1043,-161.19516,125.13832,"Muhlbaier, Lawrence H.",Biostatistics & Bioinformatics,9
1044,1319.9443,1320.4845,"Boggess, Blake Reid",Community and Family Medicine,14
1045,650.794,-324.5568,"Bytomski, Jeffrey Ryszard",Community and Family Medicine,14
1046,1626.053,727.676,"Miller Jr., Michael Joseph",Radiology,58
1047,-2168.5928,-28.562147,"Bollerslev, Tim",Economics,24
1048,-1773.9938,472.293,"Tauchen, George E.",Economics,24
1049,585.83026,-1474.2627,"Orlando, Lori Ann",Medicine,39
1050,2595.3987,-540.9421,"Urbaniak, James Randolph",Orthopaedics,46
1051,1620.0323,1525.2443,"Mather, Richard Charles",Orthopaedics,46
1052,1511.9884,1270.0078,"Moorman III, Claude Thurman",Orthopaedics,46
1053,701.10095,520.27484,"Olson, Steven Arthur",Orthopaedics,46
1054,863.72925,1018.7442,"Zura, Robert Douglas",Orthopaedics,46
1055,-1219.0283,497.0803,"Kwatra, Madan Mohan",Anesthesiology,2
1056,-236.57106,-2249.0286,"Moon, Richard Edward",Anesthesiology,2
1057,-107.151634,1423.999,"Rivelli, Sarah K.",Psychiatry & Behavioral Sciences,55
1058,-162.9656,-45.66516,"Young, Christopher Carlo",Anesthesiology,2
1059,-26.123941,1553.5989,"Marks, David Morris",Psychiatry & Behavioral Sciences,55
1060,278.57794,-1263.1433,"Bonaventura, Celia J.",Marine Science and Conservation,35
1061,-1502.2888,931.23645,"Crumbliss, Alvin L.",Chemistry,11
1062,1978.1759,-1657.3096,"Bonaventura, Joseph",Marine Science and Conservation,35
1063,-737.0602,-980.8695,"Criscione-Schreiber, Lisa Giorgina",Medicine,39
1064,-71.755135,809.41345,"Bookman, Jack",Mathematics,36
1065,-96.15431,884.1548,"McGann, Kathleen Anne",Pediatrics,48
1066,329.00055,139.63722,"Narayan, Aditee Pradhan",Pediatrics,48
1067,450.58475,709.1295,"Borawski, Joseph Brian",Surgery,68
1068,948.11096,567.5324,"Gerardo, Charles John",Surgery,68
1069,914.9589,491.17328,"Hocker, Michael Brian",Surgery,68
1070,468.19067,939.6267,"Villani, John Joseph",Surgery,68
1071,-536.30817,1533.3679,"Bordelon, Anna Hong",Ophthalmology,45
1072,-2253.554,2385.4497,"Kim, Terry",Ophthalmology,45
1073,-1279.9712,-1030.4309,"Bordley, William Clayton",Pediatrics,48
1074,-580.1732,-620.1517,"Borel III, Cecil Orm",Anesthesiology,2
1075,499.217,56.73106,"Guinn, Nicole Renee",Anesthesiology,2
1076,-602.2228,-1704.9667,"McDonagh, David Lawrence",Anesthesiology,2
1077,-265.44318,-222.62811,"Keifer, John Conlon",Anesthesiology,2
1078,-394.68402,-2123.7976,"Borges-Neto, Salvador",Radiology,58
1079,511.8422,-572.86646,"James, Olga Gennadyevna",Radiology,58
1080,-579.7433,-2060.6404,"Fiuzat, Mona",Medicine,39
1081,-463.07462,-1170.4117,"Phillips III, Harry Rissler",Medicine,39
1082,1132.6504,525.7264,"Borst, Alexandra Jane",Pediatrics,48
1083,2365.9539,-854.7448,"Sebastian, Siby Nil",Pathology,47
1084,-19.312569,117.530525,"Hulette, Christine Marie",Pathology,47
1085,1942.5697,-335.48282,"Van Houtven, Courtney Harold",Medicine,39
1086,-865.55536,-1620.9491,"Wang, Virginia",Medicine,39
1087,93.22905,-688.298,"Crowley, Matthew Janik",Medicine,39
1088,487.29083,-268.38724,"Peterson, Matthew John",Medicine,39
1089,719.97095,-269.3396,"Shaw, Ryan",School of Nursing,63
1090,1036.0547,59.925964,"Johnson, Constance Margaret",School of Nursing,63
1091,2299.817,-1397.0879,"Lipkus, Isaac Marcelo",School of Nursing,63
1092,-358.9458,-340.32642,"Bowlby, Lynn Anne",Medicine,39
1093,-1002.063,-944.81915,"Trujillo, Gloria Marie",Community and Family Medicine,14
1094,162.15808,-273.45663,"Goldstein, Karen",Medicine,39
1095,213.02672,150.44199,"Rakley, Susan Merle",Medicine,39
1096,1407.3624,-207.56117,"Pereira, Katherine Colligan",School of Nursing,63
1097,-218.5118,-801.7809,"Bottiger, Brandi Anne",Anesthesiology,2
1098,-1426.229,889.5359,"Boudreau, Alan E.",Earth and Ocean Sciences,23
1099,60.19145,1085.1301,"Boulding, William F.",Fuqua School of Business,30
1100,-1103.0167,894.0603,"Staelin, Richard",Fuqua School of Business,30
1101,-150.03502,-2824.9785,"Boulware, L. Ebony",Medicine,39
1102,-2503.5125,2358.1274,"Toth, Cynthia Ann",Ophthalmology,45
1103,-724.4791,2262.353,"Bowler, Kate",Divinity School,20
1104,199.24545,-1289.3551,"Bowles, Dawn Elizabeth",Surgery,68
1105,-109.449165,-582.0805,"Schroder, Jacob Niall",Surgery,68
1106,-271.1843,-1273.2046,"Kontos, Christopher Dale",Medicine,39
1107,-649.63464,-216.57228,"Bowman, Rachel A",Psychiatry,54
1108,-1290.148,720.6207,"Boyce, Michael Scott",Biochemistry,6
1109,-1929.5747,421.35922,"Boyer, Douglas Martin",Evolutionary Anthropology,29
1110,-1435.4752,1295.424,"Daubechies, Ingrid",Mathematics,36
1111,424.54813,1673.4209,"Bradford, Daniel William",Psychiatry & Behavioral Sciences,55
1112,335.00424,1711.5219,"Kilts, Jason David",Psychiatry & Behavioral Sciences,55
1113,513.561,1540.3936,"Naylor, Jennifer C.",Psychiatry & Behavioral Sciences,55
1114,317.0802,1389.1758,"Braxton, Loretta Elaine",Psychiatry & Behavioral Sciences,55
1115,294.9003,1303.7039,"Zinn, Sandra Denise",Psychiatry & Behavioral Sciences,55
1116,674.6171,1472.6686,"Strauman, Timothy J.",Psychology and Neuroscience,56
1117,585.9881,1496.3301,"Swanson, Jeffrey W.",Psychiatry & Behavioral Sciences,55
1118,1169.6742,202.39061,"Bradley, Deborah Ann",Medicine,39
1119,1626.4814,-369.89307,"Inman, Brant Allen",Surgery,68
1120,-1360.448,128.62029,"Bradrick, Shelton",Molecular Genetics and Microbiology,40
1121,-2201.25,233.45108,"Bradshaw, Wanda Todd",School of Nursing,63
1122,-1668.4556,1909.3013,"Brady, David J.",Electrical and Computer Engineering,26
1123,-1498.657,2119.2422,"Marks, Daniel L.",Electrical and Computer Engineering,26
1124,-1353.0751,2016.75,"Gehm, Michael",Electrical and Computer Engineering,26
1125,-1513.9348,2017.6012,"Kim, Jungsang",Electrical and Computer Engineering,26
1126,-1657.7677,1624.0665,"Schmidler, Scott C.",Statistical Science,67
1127,219.85666,814.089,"Willett, Rebecca",Electrical and Computer Engineering,26
