id,x,y,author,dept,dept_id
763,-2248.8777,-223.66689,"Finkelstein, Gleb",Physics,51
764,-2068.7278,-439.37042,"Barbeau, Phillip Spencer",Physics,51
765,360.2742,-652.84314,"Barbeito, Atilio",Anesthesiology,2
766,1081.8828,-275.06287,"Mark, Jonathan Ball",Anesthesiology,2
767,1291.9617,-571.2139,"Schroeder, Rebecca Ann",Anesthesiology,2
768,699.66486,-734.8271,"Segall, Noa",Anesthesiology,2
769,149.98529,245.07521,"Thornlow, Deirdre KIing",School of Nursing,63
770,-114.63765,858.7653,"Barboriak, Daniel P.",Radiology,58
771,-1712.5543,-463.677,"Petry, Neil Allen",Radiology,58
772,304.47662,1112.18,"Zalutsky, Michael Rod",Radiology,58
773,-418.5789,1513.0765,"Brizel, David Manfield",Radiation Oncology,57
774,-262.2726,1419.4583,"Yoo, David Sung-Hyun",Radiation Oncology,57
775,435.1077,1187.4081,"Barfield, Raymond Carlton",Pediatrics,48
776,466.94067,-538.2478,"Brandon, Debra Huffman",School of Nursing,63
777,-161.11255,-95.585915,"Barkauskas, Christina Eleanor",Medicine,39
778,-881.4945,-1390.8846,"Hogan, Brigid L. M.",Cell Biology,10
779,2025.2334,415.02917,"Barker, Piers Christopher Andrew",Pediatrics,48
780,2172.47,237.80582,"Kanter, Ronald Jay",Pediatrics,48
781,732.7585,868.94354,"Kuller, Jeffrey Adam",Obstetrics and Gynecology,44
782,1306.7185,134.1521,"Campbell, Michael Jay",Pediatrics,48
783,2359.6428,301.4905,"Miller, Stephen Gary",Pediatrics,48
784,931.6029,503.70474,"Brancazio, Leo Richard",Obstetrics and Gynecology,44
785,1597.9756,49.390602,"Cohen-Wolkowiez, Michael",Pediatrics,48
786,1744.6871,270.3834,"Fleming, Gregory Allan",Pediatrics,48
787,1989.9758,294.2806,"Li, Jennifer Shiunroh",Pediatrics,48
788,2536.6072,147.67552,"Kisslo, Joseph Andrew",Medicine,39
789,-793.2641,1616.8466,"Marin, Daniele",Radiology,58
790,-285.72382,676.2827,"Carrico, Caroline Way Thompson",Radiology,58
791,-1163.7836,1880.3733,"Frush, Donald Paul",Radiology,58
792,276.37878,619.0764,"Gaca, Ana Maria",Radiology,58
793,-796.26025,1305.6896,"Maxfield, Charles Mason",Radiology,58
794,-481.49594,1455.9127,"Smith, Tony Preston",Radiology,58
795,72.01133,2186.2908,"Zomorodi, Ali Reza",Surgery,68
796,-864.8572,1799.295,"Provenzale, James Michael",Radiology,58
797,-618.7384,1280.2504,"Boll, Daniel Tobias",Radiology,58
798,-214.06525,1045.9479,"Gupta, Rajan Tilak",Radiology,58
799,-590.2654,1136.7874,"Ho, Lisa Mei-ling",Radiology,58
800,-691.21875,1332.7859,"Christensen, Jared Dean",Radiology,58
801,-938.0399,1869.8577,"Koweek, Lynne Michelle Hurwitz",Radiology,58
802,-280.493,1099.5272,"Leder, Richard Adam",Radiology,58
803,-676.2677,1756.6685,"McAdams, Holman Page",Radiology,58
804,369.8415,-183.01866,"Barr, Roger C.",Biomedical Engineering,8
805,-715.5667,-2433.6006,"Barros, Ana",Civil and Environmental Engineering,12
806,1654.1963,-970.0859,"Ostermann, Jan",Duke Global Health Institute,21
807,1494.5719,-1043.3193,"Thielman, Nathan Maclyn",Medicine,39
808,-1669.1794,-64.81348,"Harmon, James Lester",School of Nursing,63
809,-353.68054,960.7607,"Goodman, Philip C.",Radiology,58
810,1024.5227,1404.6857,"Bartz, Raquel Rae",Anesthesiology,2
811,1015.9339,1596.2314,"Suliman, Hagir B.",Anesthesiology,2
812,-268.9239,293.43942,"Miller, Chad Michael",Radiology,58
813,-516.9729,-1883.5634,"Howle, Laurens E.",Mechanical Engineering and Materials Science,37
814,721.16187,791.5728,"Jones, Harrison N.",Surgery,68
815,1472.2119,1040.6161,"Brennan, Todd Victor",Surgery,68
816,1632.2219,814.6114,"Ellis, Matthew Jay",Medicine,39
817,-564.7601,1474.074,"Kim, Charles Yoon",Radiology,58
818,176.1921,2196.1313,"Seaman, Danielle Marie",Radiology,58
819,389.6507,1120.7524,"Czito, Brian Gary",Radiation Oncology,57
820,-418.6932,905.6956,"Suhocki, Paul Vincent",Radiology,58
821,-852.7634,1539.1864,"Eastwood, James D.",Radiology,58
822,-887.33453,1632.337,"Hoang, Jenny K.",Radiology,58
823,1902.7833,-149.0056,"Bashore, Thomas Michael",Medicine,39
824,2161.2703,-61.803654,"Kiefer, Todd Lee",Medicine,39
825,1173.0562,-422.64197,"Gehrig, Thomas Richard",Medicine,39
826,-236.25769,234.25252,"Bass, Cameron R.",Biomedical Engineering,8
827,-281.76447,112.40242,"Capehart, Bruce Pinson",Psychiatry & Behavioral Sciences,55
828,-252.89175,22.13066,"Myers, Barry S.",Biomedical Engineering,8
829,-250.33191,37.81285,"Nightingale, Roger W",Biomedical Engineering,8
830,-1878.0309,-590.0579,"Bass, Steffen Ashraf",Physics,51
831,-1976.7119,-601.2167,"Mueller, Berndt",Physics,51
832,-1887.2402,-431.86893,"Wolpert, Robert L.",Statistical Science,67
833,-701.8331,-2522.731,"Basurto, Xavier",Marine Science and Conservation,35
834,2820.5361,-848.57056,"Bennett, Gary G.",Psychology and Neuroscience,56
835,299.97067,392.58698,"Edwards, Christopher Levon",Psychiatry & Behavioral Sciences,55
836,2056.9028,662.9176,"Feinglos, Mark Neil",Medicine,39
837,-341.33456,52.124336,"Spratt, Susan Elizabeth",Medicine,39
838,1339.6079,589.1867,"Lakey, Wanda Cook",Medicine,39
839,561.0714,-526.5209,"Hammond II, William Edward",Community and Family Medicine,14
840,670.5807,-853.19543,"Richesson, Rachel L",School of Nursing,63
841,-1806.5765,-686.80634,"Batchelor-Aselage, Melissa Karen",School of Nursing,63
842,705.4768,1710.0687,"Batinic-Haberle, Ines",Radiation Oncology,57
843,782.139,1768.1047,"Spasojevic, Ivan",Medicine,39
844,-123.89159,2197.117,"Yan, Hai",Pathology,47
845,-197.60625,1869.0916,"Keir, Stephen Thomas",Surgery,68
846,592.57697,1215.0458,"Zhang, Zhiquan",Anesthesiology,2
847,963.6585,1497.5696,"Devi, Gayathri R.",Surgery,68
848,936.41974,-1461.8478,"Ramanujam, Nimmi",Biomedical Engineering,8
849,1592.6636,2453.9717,"Owzar, Kouros",Biostatistics & Bioinformatics,9
850,-1434.9524,-1038.5293,"Baugh, Larry Ryan",Biology,7
851,-811.8415,-1818.2036,"Sherwood, David R.",Biology,7
852,-1323.0797,-1678.1821,"Bayer, Patrick",Economics,24
853,-845.8665,-2403.7632,"Timmins, Christopher D.",Economics,24
854,-539.654,21.4487,"Beale, J. Thomas",Mathematics,36
855,133.60043,384.71753,"Layton, Anita T.",Mathematics,36
856,1920.62,-265.7785,"Bean, Sarah Muntzing",Pathology,47
857,751.24304,1234.887,"Jones, Claudia Kay",Pathology,47
858,1448.9993,141.4077,"Bentley, Rex Colle",Pathology,47
859,696.8443,1900.9584,"Robboy, Stanley J.",Pathology,47
860,661.52136,1067.5027,"Buckley, Patrick Joseph",Pathology,47
861,1383.4501,1650.3325,"Beaven, Anne Wood",Medicine,39
862,1614.0343,2553.149,"Chao, Nelson Jen An",Medicine,39
863,1842.6967,2394.6704,"Chute, John Patrick",Medicine,39
864,1590.2148,2263.693,"Gasparetto, Cristina",Medicine,39
865,1700.1771,2525.4724,"Horwitz, Mitchell Eric",Medicine,39
866,664.5358,1148.6804,"Lagoo, Anand Shreeram",Pathology,47
867,764.4162,1622.4686,"Li, Zhiguo",Biostatistics & Bioinformatics,9
868,1690.4956,2284.9233,"Long, Gwynn Douglas",Medicine,39
869,2719.907,-901.7632,"Peterson, Bercedis Leola",Biostatistics & Bioinformatics,9
870,1775.7098,2461.5586,"Rizzieri, David Alan",Medicine,39
871,-857.30365,389.17694,"Storms, Robert William",Pediatrics,48
872,1748.1434,2360.728,"Sullivan, Keith Michael",Medicine,39
873,1440.6665,1288.5529,"Yang, Yiping",Medicine,39
874,1143.039,1354.8556,"Diehl, Louis Frederic",Medicine,39
875,513.768,1428.04,"Kelsey, Christopher Ryan",Radiation Oncology,57
876,776.16473,736.3404,"Dave, Sandeep S.",Medicine,39
877,1114.2551,1230.1168,"de Castro III, Carlos Manuel",Medicine,39
878,1293.5074,1604.6211,"Moore, Joseph Odell",Medicine,39
879,-1.8880504,1623.002,"Becher, Oren Josh",Pediatrics,48
880,1667.3915,550.4942,"Gromeier, Matthias",Surgery,68
881,-938.3675,-2274.5994,"Becker, Charles Maxwell",Economics,24
882,1998.0033,23.114744,"Voora, Deepak",Medicine,39
883,1300.7632,862.9105,"Sullenger, Bruce Alan",Surgery,68
884,1913.1337,5.425927,"Patel, Chetan B.",Medicine,39
885,-466.56476,396.66882,"Chi, Jen-Tsan Ashley",Molecular Genetics and Microbiology,40
886,921.1407,-95.5497,"Dungan, Jennifer",School of Nursing,63
887,-488.84995,-1460.6123,"Wagner II, Henry Ryan",Psychiatry & Behavioral Sciences,55
888,-49.98231,-1661.375,"Rubin, David C.",Psychology and Neuroscience,56
889,-522.5547,-902.35046,"Mitchell, John T",Psychiatry & Behavioral Sciences,55
890,-552.8023,-1397.7198,"Van Voorhees, Elizabeth E.",Psychiatry & Behavioral Sciences,55
891,-485.43622,-1237.8162,"Brancu, Mira",Psychiatry & Behavioral Sciences,55
892,140.1084,-1476.8038,"Runnals, Jennifer J.",Psychiatry & Behavioral Sciences,55
893,-419.45377,-1177.9165,"Hertzberg, Michael Andrew",Psychiatry & Behavioral Sciences,55
894,435.79587,-1387.3231,"Crawford, Eric F.",Psychiatry & Behavioral Sciences,55
895,1143.8087,-1761.9382,"Ulmer, Christi S",Psychiatry & Behavioral Sciences,55
896,7.638015,-1011.31335,"Fulton, Jessica Jade",Psychiatry & Behavioral Sciences,55
897,-1470.0079,-784.2396,"Kudler, Harold Stephen",Psychiatry & Behavioral Sciences,55
898,-1191.0785,-1013.24457,"Marx, Christine Elizabeth",Psychiatry & Behavioral Sciences,55
899,-954.0705,-617.38104,"Morey, Rajendra A.",Psychiatry & Behavioral Sciences,55
900,61.968555,-733.3282,"Nieuwsma, Jason A",Psychiatry & Behavioral Sciences,55
901,1864.0975,175.81274,"Tupler, Larry A.",Psychiatry & Behavioral Sciences,55
902,-1539.5151,-716.7854,"Weiner, Richard David",Psychiatry & Behavioral Sciences,55
903,788.27716,-378.39398,"Bedlack, Richard Stanley",Neurology,43
904,1657.2216,638.76117,"Yao, Tso-Pang",Pharmacology & Cancer Biology,49
905,-1353.4391,-1032.9554,"Modrich, Paul L.",Biochemistry,6
906,-2494.833,-537.47644,"Behringer, Robert P.",Physics,51
907,137.48347,2010.246,"Bejan, Adrian",Mechanical Engineering and Materials Science,37
908,-979.8045,-1657.3265,"Bejsovec, Amy",Biology,7
909,808.3469,1971.443,"Bellet, Jane Sanders",Dermatology,18
910,867.90393,2159.217,"Prose, Neil Stuart",Dermatology,18
911,979.924,-780.1025,"Wolfe, Sarah Ann",Dermatology,18
912,-1509.3068,-47.288002,"Belloni, Alexandre",Fuqua School of Business,30
913,-2765.1929,-154.83778,"Bendich, Paul L",Mathematics,36
914,-3184.951,166.56554,"Harer, John",Mathematics,36
915,-1590.6151,-1224.0801,"Benfey, Philip N.",Biology,7
916,-1980.7316,-102.14261,"Tomasi, Carlo",Computer Science,15
917,-1614.551,-1348.0273,"Ohler, Uwe",Biostatistics & Bioinformatics,9
918,-2021.7792,-1520.8524,"Mitchell-Olds, Thomas",Biology,7
919,1483.4498,-27.950462,"Watt, Kevin Michael",Pediatrics,48
920,1601.2797,1780.2347,"Martin, Paul Langlie",Pediatrics,48
921,-1230.3936,-1331.4885,"Steinbach, William J.",Pediatrics,48
922,1498.6454,543.30383,"Goldstein, Ricki Friedman",Pediatrics,48
923,-1124.0896,1563.4039,"McKinney Jr., Ross Erwin",Pediatrics,48
924,430.15817,-324.05255,"Lenfestey, Robert William",Pediatrics,48
925,-351.0133,1212.7844,"Reiman Jr., Robert Ellis",Radiology,58
926,-1124.9043,-2317.5698,"Bennear, Lori Snyder",Environmental Sciences and Policy,28
927,-849.6323,-2301.5085,"Smith, Martin D.",Environmental Sciences and Policy,28
928,-484.8969,-2349.4849,"Pfaff, Alexander",Sanford School of Public Policy,61
929,-516.3726,-2479.4932,"Read, Andrew J",Marine Science and Conservation,35
930,-535.22705,172.2712,"Benner, Eric James",Pediatrics,48
931,-1430.5195,-605.024,"Eroglu, Cagla",Cell Biology,10
932,-1463.1661,-257.113,"Kuo, Chay Titus",Cell Biology,10
933,-1091.476,634.51666,"Liu, Chunlei",Radiology,58
934,16.480356,887.8276,"Smith, Stephen William",Biomedical Engineering,8
935,-591.1104,-571.8499,"Caspi, Avshalom",Psychology and Neuroscience,56
936,-818.56757,-430.8717,"Moffitt, Terrie E.",Psychology and Neuroscience,56
937,819.27985,-702.0807,"Proeschold-Bell, Rae Jean",Duke Global Health Institute,21
938,-1797.0258,-264.40173,"Bennett, George Vann",Biochemistry,6
939,-1747.7858,330.27188,"Marszalek, Piotr E.",Mechanical Engineering and Materials Science,37
940,-2180.906,436.63742,"Yang, Weitao",Chemistry,11
941,2304.3713,1331.4338,"Shaw, Andrew David",Anesthesiology,2
942,-3051.889,442.364,"BENSON, THEOPHILUS ADETOKUNBO",Computer Science,15
943,451.64743,329.74603,"Campa, Michael Joseph",Radiology,58
944,481.47702,382.15805,"Gottlin, Elizabeth B.",Radiology,58
945,967.8693,-1721.8835,"Pisetsky, David Stephen",Medicine,39
946,-848.6763,1136.6223,"Linardic, Corinne Mary",Pediatrics,48
947,1445.1614,225.7214,"Marks, Jeffrey R.",Surgery,68
948,1621.37,364.30402,"Schildkraut, Joellen Martha",Community and Family Medicine,14
949,1555.5599,296.26462,"Iversen Jr., Edwin Severin",Statistical Science,67
950,1216.6227,432.39645,"Heine, Robert Phillips",Obstetrics and Gynecology,44
951,1275.5117,287.87112,"Seed, Patrick Casey",Pediatrics,48
952,1151.0962,296.86057,"Ford, Anne Cunanan",Obstetrics and Gynecology,44
953,821.7606,-333.77838,"Hawblitzel Yarnall, Kimberly S.",Community and Family Medicine,14
954,-2200.4329,350.06494,"Beratan, David N.",Chemistry,11
955,-1599.0961,90.8513,"Craig, Stephen Lawrence",Chemistry,11
956,-1488.1936,230.44482,"Toone, Eric John",Chemistry,11
957,2002.8428,-235.83968,"Moorman, Patricia Gripka",Community and Family Medicine,14
958,2227.8054,-551.2854,"Myers, Evan Robert",Obstetrics and Gynecology,44
959,2.2200234,1757.7616,"Berg, Carl",Medicine,39
960,-74.66384,1098.3405,"Berger, James O.",Statistical Science,67
961,-1362.5967,20.759424,"Clyde, Merlise",Statistical Science,67
962,-934.8661,-1503.1504,"Bermeo, Sarah Blodgett",Sanford School of Public Policy,61
963,-1562.7856,-2417.0903,"Bernhardt, Emily Snow",Biology,7
964,-626.89526,-113.06642,"Doyle, Martin",Environmental Sciences and Policy,28
965,-1331.6971,-2201.0608,"Wright, Justin Prouty",Biology,7
966,-1560.4783,281.73856,"Liu, Jie",Chemistry,11
967,-1672.1654,-2699.816,"Jackson, Robert B.",Earth and Ocean Sciences,23
968,-1573.7075,-2266.5981,"Oren, Ram",Environmental Sciences and Policy,28
969,-1384.3066,-1825.5526,"Palmroth, Sari",Environmental Sciences and Policy,28
970,-1225.8207,-1808.9639,"Di Giulio, Richard T.",Environmental Sciences and Policy,28
971,-1650.5786,-2792.2615,"Vengosh, Avner",Earth and Ocean Sciences,23
972,-1236.9298,-2222.5115,"Hsu-Kim, Heileen",Civil and Environmental Engineering,12
973,-1344.9663,-2337.8262,"Richardson, Curtis J.",Environmental Sciences and Policy,28
974,-543.3484,-1064.1051,"Fay, John Patrick",Environmental Sciences and Policy,28
975,1876.5085,86.715904,"Gunsch, Claudia K.",Civil and Environmental Engineering,12
976,-1283.291,-1950.3337,"Meyer, Joel",Environmental Sciences and Policy,28
977,-1385.3655,-1348.6648,"Hunt, Dana E.",Marine Science and Conservation,35
978,-1371.4481,-1912.1873,"Bernstein, Fernando",Fuqua School of Business,30
979,-1537.6135,-1614.5503,"Kok, A. Gurhan",Fuqua School of Business,30
980,-107.50567,1507.5114,"Beskow, Laura Mari",Medicine,39
981,847.7936,-565.21436,"Holditch-Davis, Diane L.",School of Nursing,63
982,1646.9404,-490.78723,"Jackson, George Lee",Medicine,39
983,-2864.692,391.12097,"Bettman, James R.",Fuqua School of Business,30
984,-3723.5564,459.10965,"Fitzsimons, Gavan J.",Fuqua School of Business,30
985,-2682.2473,220.03552,"Payne, John W.",Fuqua School of Business,30
986,-1294.422,1818.9327,"Ubel, Peter A",Fuqua School of Business,30
987,-2734.4578,1566.696,"Richard, Michael Jason",Ophthalmology,45
988,383.67792,-1220.776,"Kaylie, David Marcus",Surgery,68
989,930.4615,1404.932,"Ready, Neal Edward",Medicine,39
990,-3066.1497,2150.0696,"Mahmoud, Tamer Hamdy",Ophthalmology,45
991,-19.125986,2070.95,"Gururangan, Sridharan",Pediatrics,48
992,-170.5346,2014.9283,"Peters, Katherine Barnett",Neurology,43
993,-76.59012,1998.002,"He, Yiping",Pathology,47
994,-100.8427,1900.9493,"Rasheed, B. K. Ahmed",Pathology,47
995,-1590.0223,-32.104866,"Vo-Dinh, Tuan",Biomedical Engineering,8
996,222.81853,638.2941,"Nicchitta, Christopher Vincent",Cell Biology,10
997,-993.2561,-387.00604,"Black, Sherilynn",Medical Education,38
998,-1395.3882,-368.44455,"Dzirasa, Kafui",Psychiatry & Behavioral Sciences,55
999,-54.188972,-1233.5966,"Szabo, Steven",Psychiatry & Behavioral Sciences,55
1000,181.34117,926.3325,"Hartman, Zachary Conrad",Surgery,68
1001,868.98505,1739.627,"Clary, Bryan Marshall",Surgery,68
1002,1569.0312,700.483,"McCann, Richard L.",Surgery,68
1003,882.0603,1335.5581,"Pappas, Theodore N.",Surgery,68
1004,684.273,1468.4912,"Scarborough, John Emerson",Surgery,68
1005,981.1294,954.0675,"White, Rebekah Ruth",Surgery,68
1006,2243.026,-909.7334,"Lagoo-Deenadayalan, Sandhya Anand",Surgery,68
1007,359.49127,1343.1282,"Willett, Christopher G.",Radiation Oncology,57
1008,482.22342,735.5241,"Zani Jr., Sabino",Surgery,68
1009,288.48648,1915.6289,"Strickler, John",Medicine,39
1010,975.24774,-59.9292,"Perez, Alexander",Surgery,68
1011,494.31937,-1452.863,"Wu, Li-Tzy",Psychiatry & Behavioral Sciences,55
1012,285.09128,-1531.5839,"Burchett, Bruce Myatt",Psychiatry & Behavioral Sciences,55
1013,172.37122,-1159.7015,"Hybels, Celia F.",Psychiatry & Behavioral Sciences,55
1014,-22.286482,-930.26416,"Li, Ting-Kai",Psychiatry & Behavioral Sciences,55
1015,-288.5257,-1679.7626,"James, Sherman A.",Sanford School of Public Policy,61
1016,-138.19171,-1279.6372,"Fillenbaum, Gerda G.",Psychiatry & Behavioral Sciences,55
1017,407.73538,-1473.9956,"Mannelli, Paolo",Psychiatry & Behavioral Sciences,55
1018,153.94879,-1287.771,"Swartz, Marvin Stanley",Psychiatry & Behavioral Sciences,55
1019,182.29814,-1672.3108,"Zeng, Yi",Medicine,39
1020,694.1155,-630.8106,"Kinghorn, Warren A.",Psychiatry & Behavioral Sciences,55
1021,943.7242,-468.2605,"Blazing, Michael August",Medicine,39
1022,512.9172,-1648.108,"Silva, Susan Gray",School of Nursing,63
1023,856.3963,-484.98276,"Varia, Indira Mahesh",Psychiatry & Behavioral Sciences,55
1024,-623.4561,1394.4452,"Blitzblau, Rachel Catherine",Radiation Oncology,57
1025,1062.303,1311.2565,"Gockerman, Jon Paul",Medicine,39
1026,-22.382687,1533.9747,"Datto, Michael Bradley",Pathology,47
1027,-700.55524,1024.2238,"Riedel, Richard Francis",Medicine,39
1028,69.42012,598.3955,"Vlahovic, Gordana",Medicine,39
1029,260.11734,171.1629,"Hanks, Brent Allen",Medicine,39
1030,-2197.8972,155.04611,"Blood-Siegfried, Jane Elizabeth",School of Nursing,63
1031,2637.2327,285.53766,"Bloomfield, Gerald",Medicine,39
1032,1336.7815,-143.68361,"Waugh, Robert Andrew",Medicine,39
1033,2742.5278,-802.0691,"Finkelstein, Eric Andrew",Duke Global Health Institute,21
1034,792.13403,-2432.1323,"Limkakeng Jr., Alexander Tan",Surgery,68
1035,732.1887,-2499.6938,"Lynch, Catherine Ann",Surgery,68
1036,-890.5874,-636.4448,"Blount, Alma G.",Sanford School of Public Policy,61
1037,-2067.8323,443.6104,"Blum, Volker",Mechanical Engineering and Materials Science,37
1038,-803.50397,462.65866,"Potter, Guy Glenn",Psychiatry & Behavioral Sciences,55
1039,1049.5413,-923.6356,"Boadu, Fred K.",Civil and Environmental Engineering,12
1040,-2689.458,31.567335,"Boatwright, Mary T.",Classical Studies,13
1041,-2397.4243,-347.34787,"Bobrowski, Omer",Mathematics,36
1042,-1515.9523,-634.0955,"Boehlke, Christopher Stephen",Ophthalmology,45
1043,610.0821,-899.0205,"Muhlbaier, Lawrence H.",Biostatistics & Bioinformatics,9
1044,-1095.7749,1093.2998,"Boggess, Blake Reid",Community and Family Medicine,14
1045,1199.2085,-1017.37024,"Bytomski, Jeffrey Ryszard",Community and Family Medicine,14
1046,-503.81717,1159.246,"Miller Jr., Michael Joseph",Radiology,58
1047,-751.6099,-1988.2566,"Bollerslev, Tim",Economics,24
1048,-1089.1903,-1233.105,"Tauchen, George E.",Economics,24
1049,958.5923,862.50476,"Orlando, Lori Ann",Medicine,39
1050,1009.57074,2388.0042,"Urbaniak, James Randolph",Orthopaedics,46
1051,-1359.8832,1284.4377,"Mather, Richard Charles",Orthopaedics,46
1052,-1180.556,1246.4404,"Moorman III, Claude Thurman",Orthopaedics,46
1053,351.3532,-638.8978,"Olson, Steven Arthur",Orthopaedics,46
1054,354.92108,602.4013,"Zura, Robert Douglas",Orthopaedics,46
1055,-1464.0721,-445.4452,"Kwatra, Madan Mohan",Anesthesiology,2
1056,1737.222,957.2488,"Moon, Richard Edward",Anesthesiology,2
1057,141.11426,-930.78076,"Rivelli, Sarah K.",Psychiatry & Behavioral Sciences,55
1058,571.7624,-237.98888,"Young, Christopher Carlo",Anesthesiology,2
1059,138.33452,-1086.5963,"Marks, David Morris",Psychiatry & Behavioral Sciences,55
1060,925.9562,1579.0107,"Bonaventura, Celia J.",Marine Science and Conservation,35
1061,-1948.5084,461.35095,"Crumbliss, Alvin L.",Chemistry,11
1062,234.75148,2536.083,"Bonaventura, Joseph",Marine Science and Conservation,35
1063,1167.1044,-1520.7384,"Criscione-Schreiber, Lisa Giorgina",Medicine,39
1064,209.07054,-713.7236,"Bookman, Jack",Mathematics,36
1065,301.99326,-859.891,"McGann, Kathleen Anne",Pediatrics,48
1066,459.8954,-148.44768,"Narayan, Aditee Pradhan",Pediatrics,48
1067,118.81782,-764.4693,"Borawski, Joseph Brian",Surgery,68
1068,781.8143,-2338.6055,"Gerardo, Charles John",Surgery,68
1069,691.42694,-2417.4292,"Hocker, Michael Brian",Surgery,68
1070,54.23356,-900.94604,"Villani, John Joseph",Surgery,68
1071,-418.47336,-62.885784,"Bordelon, Anna Hong",Ophthalmology,45
1072,-2747.044,1761.0087,"Kim, Terry",Ophthalmology,45
1073,1270.0806,-1529.2689,"Bordley, William Clayton",Pediatrics,48
1074,1115.5198,-187.49309,"Borel III, Cecil Orm",Anesthesiology,2
1075,726.8293,-328.3024,"Guinn, Nicole Renee",Anesthesiology,2
1076,1729.5532,17.368996,"McDonagh, David Lawrence",Anesthesiology,2
1077,781.7516,-206.4996,"Keifer, John Conlon",Anesthesiology,2
1078,2440.6455,372.84686,"Borges-Neto, Salvador",Radiology,58
1079,497.13123,1008.1049,"James, Olga Gennadyevna",Radiology,58
1080,2476.5688,18.392275,"Fiuzat, Mona",Medicine,39
1081,1849.5034,-309.43536,"Phillips III, Harry Rissler",Medicine,39
1082,-812.7965,807.17847,"Borst, Alexandra Jane",Pediatrics,48
1083,735.00745,2111.321,"Sebastian, Siby Nil",Pathology,47
1084,-697.39636,681.9138,"Hulette, Christine Marie",Pathology,47
1085,656.49084,495.83017,"Van Houtven, Courtney Harold",Medicine,39
1086,1382.3627,-221.74716,"Wang, Virginia",Medicine,39
1087,1465.1392,-534.55536,"Crowley, Matthew Janik",Medicine,39
1088,970.52545,-161.1608,"Peterson, Matthew John",Medicine,39
1089,838.7572,-875.5953,"Shaw, Ryan",School of Nursing,63
1090,834.19086,-660.01965,"Johnson, Constance Margaret",School of Nursing,63
1091,1688.4487,2429.1936,"Lipkus, Isaac Marcelo",School of Nursing,63
1092,1239.3596,-490.55313,"Bowlby, Lynn Anne",Medicine,39
1093,1095.315,-1397.2406,"Trujillo, Gloria Marie",Community and Family Medicine,14
1094,655.3301,683.2411,"Goldstein, Karen",Medicine,39
1095,782.2457,-628.7831,"Rakley, Susan Merle",Medicine,39
1096,175.36247,691.5759,"Pereira, Katherine Colligan",School of Nursing,63
1097,1053.7808,-44.87117,"Bottiger, Brandi Anne",Anesthesiology,2
1098,-1627.5292,-227.8016,"Boudreau, Alan E.",Earth and Ocean Sciences,23
1099,-90.169205,-714.2229,"Boulding, William F.",Fuqua School of Business,30
1100,-1197.0834,-1491.5037,"Staelin, Richard",Fuqua School of Business,30
1101,2313.5708,1420.5128,"Boulware, L. Ebony",Medicine,39
1102,-3478.5574,2429.2012,"Toth, Cynthia Ann",Ophthalmology,45
1103,-1656.6737,-897.098,"Bowler, Kate",Divinity School,20
1104,948.7997,1107.8959,"Bowles, Dawn Elizabeth",Surgery,68
1105,965.84924,70.67606,"Schroder, Jacob Niall",Surgery,68
1106,405.25494,690.66254,"Kontos, Christopher Dale",Medicine,39
1107,-577.1516,535.312,"Bowman, Rachel A",Psychiatry,54
1108,-1464.3123,-127.305336,"Boyce, Michael Scott",Biochemistry,6
1109,-662.2047,-2283.1003,"Boyer, Douglas Martin",Evolutionary Anthropology,29
1110,-1708.133,-374.12585,"Daubechies, Ingrid",Mathematics,36
1111,-514.38635,-1321.5099,"Bradford, Daniel William",Psychiatry & Behavioral Sciences,55
1112,-347.02008,-1347.1117,"Kilts, Jason David",Psychiatry & Behavioral Sciences,55
1113,-422.7199,-1304.9789,"Naylor, Jennifer C.",Psychiatry & Behavioral Sciences,55
1114,16.131762,-1385.3389,"Braxton, Loretta Elaine",Psychiatry & Behavioral Sciences,55
1115,-283.98438,-1290.9048,"Zinn, Sandra Denise",Psychiatry & Behavioral Sciences,55
1116,-1050.624,18.697268,"Strauman, Timothy J.",Psychology and Neuroscience,56
1117,-227.77977,-1419.6302,"Swanson, Jeffrey W.",Psychiatry & Behavioral Sciences,55
1118,218.54227,547.8519,"Bradley, Deborah Ann",Medicine,39
1119,316.02286,1266.0594,"Inman, Brant Allen",Surgery,68
1120,-1783.6243,-1275.501,"Bradrick, Shelton",Molecular Genetics and Microbiology,40
1121,-905.32306,-1957.792,"Bradshaw, Wanda Todd",School of Nursing,63
1122,-2666.8296,-564.3621,"Brady, David J.",Electrical and Computer Engineering,26
1123,-2757.399,-611.4368,"Marks, Daniel L.",Electrical and Computer Engineering,26
1124,-2234.2002,-429.22272,"Gehm, Michael",Electrical and Computer Engineering,26
1125,-2666.572,-662.77203,"Kim, Jungsang",Electrical and Computer Engineering,26
1126,-1944.9895,289.316,"Schmidler, Scott C.",Statistical Science,67
1127,-1226.6797,463.9044,"Willett, Rebecca",Electrical and Computer Engineering,26
1128,-1103.7313,1755.8203,"Kapadia, Anuj J",Radiology,58
1129,-1320.7781,385.94995,"Carin, Lawrence",Electrical and Computer Engineering,26
1130,-2673.045,-470.46143,"Smith, David R.",Electrical and Computer Engineering,26
1131,-1112.6581,-52.450558,"Liao, Xuejun",Electrical and Computer Engineering,26
1132,-1204.4427,558.44403,"Sapiro, Guillermo",Electrical and Computer Engineering,26
